proj_id,project_name,risk_class,n_funds,total_postings,funds_with_avc,funds_earmarked,funds_full_10digit_match,fund_types,fund_list
00010653,Management Cost PFF technical account,C,1211,14380,925,1211,0,"104,106,108,105,109,110,107,103,101","170GLO4042,170GLO4043,175GLO4042,175GLO4043,181GLO3040,181GLO3041,181GLO3042,181GLO3043,182GLO4039,182GLO4040,182GLO4041,182GLO4042,191AIP2041,191AIP2042,191AIP2043,191EWS2041,191EWS2042,191EWS2043,191ICD2041,191ICD2042,191ICD2043,191ORS2041,191ORS2042,191ORS2043,191OSD2041,191OSD2042,191OSD2043,191RCG2041,191RCG2042,191RCG2043,193EWS2041,193EWS2042,193EWS2043,193OPS2041,193OPS2042,193OPS2043,193UND2041,193UND2042,193UND2043,196DIP4041,196DIP4042,196EAR4040,196EAR4041,196EAR4042,196EAR4043,196EVA4042,196PER4041,196PER4042,199GLO4002,199GLO4041,199GLO4042,199GLO4141,199GLO4142,199GLO4150,199GLO4152,199GLO4241,199GLO4242,199GLO4250,199GLO4342,199GLO4441,199GLO4541,199GLO4542,199GLO4641,199GLO4642,199GLO4741,199GLO4742,199GLO4841,199GLO4842,199GLO4941,199GLO4942,199GLO4943,199PER4141,199PER4142,199PER4143,201AFG1001,201AFG1002,201BGD1001,201CMR1004,201ECU1003,201ECU1004,201EGY1001,201GBS1001,201GLO1005,201GLO1006,201GUA1001,201IND1000,201IND1001,201IRA1002,201LEB1002,201LEB1003,201MAG1002,201MAG1003,201MAG1004,201PER1001,201PHI1001,201PRC1001,201RAF1004,201RAS1017,201RLA1003,201RLA1005,201SYR1000,201URT1000,201YEM1002,201ZIM1002,202BOL4000,202MEX3000,202MLI2000,203BGD1000,203BGD1001,203RER1000,203RLA1000,207BGD1000,213GLO2016,213GLO2018,213GLO2019,213GLO2020,213INT2004,213RAF2006,213SAF2001,214GAB3000,214GLO3000,214MEX3000,216ARG1000,216ARG1001,216CHI1000,216GLO3001,216KEN2000,216PER4003,216RLA2003,216ZIM4000,218BDI2000,218BDI5000,218BIH2001,218BRA2000,218BRA2001,218BRA2002,218GAB1000,218GUA5000,218HAI1000,218IRA1000,218MAL4000,218MAR2000,218MNE1000,218MOZ1003,218PAL4000,218PAL9000,218PHI5000,218RSS1000,218TUN1000,218UZB1000,218ZIM1000,221CMB1000,221CMB1001,221GLO2001,221GLO2002,221GLO3000,221JOR4000,221KEN2000,221LEB4000,221LEB5000,221LIR1002,221MOZ4000,221NEP4000,221PER4003,221PHI5000,221PRC1001,221PRC4000,221RAS3002,230RAS2006,235BIH4002,235CHD3000,235CMR3002,235CMR3003,235CMR4000,235CMR5000,235CMR5001,235DRC5000,235GAM5000,235GAM5001,235GBS1000,235GBS5000,235GUA1001,235GUA1002,235GUA1003,235GUI3006,235HAI1000,235KYR5000,235KYR5001,235MAG2000,235MAG5003,235MLI1000,235MLI1001,235MNE4001,235MYA5001,235RER4000,235RSS1001,235RSS3000,235RSS5000,235SRL3000,251GLO2000,251GLO2005,255GLO2002,255GLO2003,257ARM1000,257GLO1042,257GLO1043,257GLO1044,257GLO1045,257GLO1046,257GLO1047,257GLO1048,257RAF1012,258AFG1000,258KZH1000,259CMB2000,259RAF2000,259RAS2000,259ZAM1001,261CMB5000,261CMR3000,261CPR5001,261DRC1000,261NIR3000,261PAN3000,261PER1001,261RAF3000,261SWZ3000,261TUN3000,261ZIM3001,263BHA3000,263GRN1000,263JAM1000,263KEN3000,263KEN5000,263RAS1001,263RAS4000,263SAM2000,263ZIM2000,268NIR1000,268SAM4000,268ZAM1001,268ZAM1002,268ZIM1000,270MLI2000,270MLI2001,270MLI2002,270MLI2003,270MLI2004,270MLI2005,270MLI2006,270MLI2007,270MLI2008,271AFG1000,271AFG1001,271AFG1002,271AFG1003,271AFG4001,271AFG4002,271AFG4003,271AFG4004,271AFG4005,271AFG5000,271AFG5001,272GAB2000,273INT2000,273NEP2000,273RLA2000,308GLO4141,308GLO4142,308GLO4143,309INT1010,310GLO4000,354GLO5009,354GLO5010,354GLO5011,354GLO5012,354GLO5013,355GLO5004,355GLO5005,355GLO5006,355GLO5007,355GLO5008,401NHF1091,402EGY4001,402EGY4003,402EGY4006,403GLO1000,406CUB0001,406EGY1000,406GLO0016,406GLO0020,406GLO0028,406GLO0029,406GLO0030,406GLO0031,406GLO0032,406GLO0084,406GLO0085,406GLO0086,406GLO0087,406GLO0088,406GLO0089,406GLO0090,406GLO0091,406GLO0092,406GLO0093,406GLO1008,406GLO2001,406GLO2002,406GLO2049,406GLO2050,406GLO2051,406GLO2052,406GLO3004,406GLO3005,406GLO3006,406GLO3007,406GLO3008,406GLO4006,406GLO5001,406HON1000,406IRQ4001,406JAM0001,406MOR3000,406NIR1000,406PAL0001,406PAL1000,406RAB2000,406RAB3000,406RAB4000,406RAB5000,406RAB5001,406RAF0004,406RER0001,406RER4000,406SEN3000,406SRL1000,406VIE1000,408FOE5040,408FOE5041,408FOE5042,408FOE5043,408MAS5041,408MAS5042,408MAS5043,408MIL5042,408MIL5043,410GLO1000,410GLO1041,410GLO1042,410GLO1043,412INT0001,412RAF0015,412RAF0016,412RAF0017,412RAF0019,412RAF0022,412RAF0028,412RAF0029,412RAF0030,415GLO0001,416GLO1000,416GLO1042,422ARG0005,424GLO4141,424GLO4142,424GLO4143,428GLO2041,428GLO2042,428GLO2043,439GLO2041,439GLO2042,439GLO2043,441GLO0056,448INT2191,448INT2194,448INT2201,448INT2203,448INT2204,448INT2211,448INT2212,448INT2213,448INT2411,448INT2412,448INT2413,448INT2611,448INT2612,448INT2613,456GLO4042,459GLO1002,459GLO1003,459GLO1004,461INT5006,463GLO1000,467GLO1015,467GLO1016,469GLO1000,469GLO1001,469GLO1003,469GLO1004,469GLO1006,469GLO1007,469GLO1008,469GLO2002,469GLO2003,469GLO2004,469GLO2005,469GLO2006,469GLO2007,469GLO3002,469GLO3004,469GLO3005,469GLO3006,469GLO3007,469GLO4000,469GLO4001,469GLO4002,469GLO5000,469GLO5002,473AFG0001,473HAI1005,473LEB1001,473LEB4000,473LEB4001,473LIB2000,473PAL0001,473PAL1000,473PAL4000,473PAL5000,473SYR1001,473SYR4000,473SYR4001,473UKR0002,473UKR0003,473UKR1000,473UKR2000,473UKR4000,473UKR4001,473UKR4002,473UKR5000,474GLO1003,474GLO1004,475RLA1000,475RLA1041,477GLO3000,493GLO0001,495GLO1031,495GLO1032,495GLO1033,495GLO1034,495GLO1035,495GLO1036,495GLO1037,495GLO1039,495GLO1041,495GLO1042,495GLO1043,495GLO1044,495GLO1045,495GLO1046,495GLO1047,495GLO1048,495GLO1049,495GLO1052,495GLO1053,495GLO1054,495GLO1055,495GLO1056,495GLO1057,495GLO1059,495GLO1060,495GLO1061,495GLO1062,495GLO3005,495GLO3006,495GLO3007,495GLO4241,495GLO4242,495GLO4243,495GLO4643,498GLO4000,499GLO1000,500AFG4000,501INT2002,501PER4001,501RAF1002,501RSS4000,501RSS4001,501UZB5002,503AFG1003,503CMB5001,503GLO4003,503GLO4004,503RAF1001,503RAF1002,503RAF1003,503RAF2005,503RAF2006,503RAF2007,503RSS1000,503ZAM1001,503ZAM1002,504MLW1000,504MLW1001,504MLW4000,504MOR5000,504MOZ3000,504NEP1000,504PAK1000,504PAL4005,504PAL4006,504PAL4007,504RSS5000,505GLO4000,505GLO4001,505GLO4002,505INT0001,505INT4000,505INT4001,505INT4002,505RAB0001,505RAB5000,505RAF4000,505RAF4001,505RLA4000,505SAU0001,505SAU3000,505UZB4001,507BEN1001,507ECU1000,507GLO1034,507GLO1037,507GLO1038,507GLO1039,507GLO1041,507GLO1042,507GLO2001,507INT1005,507IVC1000,507IVC1001,507IVC1002,507RAF2000,507TUN4000,507YEM1000,507ZAM1000,512QAT4001,513BEL2000,513GLO2044,513GLO2045,513GLO2046,513GLO2048,513GLO2050,513GLO2052,513GLO4019,513INT2008,513INT2009,513INT4001,513INT4002,513RAF2022,513RAF2042,513RAF2043,513RAF2044,513RAF2045,513RAF2046,513RAF4015,513RAF4016,513RLA2027,513RLA2041,513SAF2003,513UKR2000,513UKR4000,514CUB4002,514INT2001,514INT2002,514RAF2006,514RLA1045,514RLA2002,514RLA2003,514RLA2004,514RLA2005,514RLA2006,514RLA2007,514RLA2008,514RLA4005,514RLA4006,514UKR4000,516GLO1002,517DRC2002,517DRC2003,518BDI1001,518GLO4001,519GLO4000,519GLO4001,519GLO4002,519GLO4003,519GLO4004,519GLO4005,519IRQ5001,520BDI1000,520CMB4004,520COI1000,520DRC1000,520GLO0001,520GLO2006,520GLO2007,520GLO4008,520GLO4009,520GLO4010,520IRQ4001,520IRQ5000,520RAF1012,520RAF1015,523GLO1003,523GLO5002,523HAI1000,523INT4000,523UKR4000,524RAF0002,524RAF3001,525AFG1001,525GLO1003,525GLO1004,525GLO1005,525GLO1006,525GLO2000,525GLO2001,525GLO2002,525JOR1001,526CMB5001,526DRK4002,526GAM1000,526GLO1006,526GLO1007,526GLO2004,526GLO2011,526GLO2012,526GLO2013,526GLO4011,526GLO4012,526GLO4013,526GLO5000,526INT2007,526INT2008,526INT4003,526INT4004,526IRA1000,526IRQ1000,526IVC5000,526MAG2000,526MOR5000,526MYA5001,526PAK1000,526PER4000,526PHI1000,526RAF1005,526RAF1007,526RAF1008,526RAF1009,526RAF2001,526RAF4000,526RAS1033,526RAS1034,526RAS1035,526RAS1036,526RAS1037,526RAS4022,526RAS4023,526RAS4026,526RAS4027,526RAS4028,526RAS4029,526TLS1001,527RAF4000,529AUL1000,529GLO2001,530GLO5000,531RAF2000,533GLO1000,533GLO1001,533GLO1002,534AFG4005,534AFG4006,534BIH4000,534GLO4003,534GLO5000,534IRQ1001,534IRQ1002,534IRQ1003,534JOR4005,534LEB4002,534PAK1000,534PAK1001,534PAL4001,534RAF5000,534SUD1001,534SUD4000,534UKR4000,537CMB4001,537CMB4002,537CMB4003,537CMB4004,537EGY4000,537GLO0001,537GLO2000,537GLO3000,537GLO3001,537GLO4000,537INT2000,537INT2001,537INT4000,537INT5000,537NEP4000,537RAF4002,537RAF4004,537RAF4005,537RAF4006,537RAF5001,537RAS3000,537RAS4001,537RAS4002,537RAS5001,537RLA2000,537RLA2001,537SEN4000,537SOI4000,537URT4000,538GLO2000,538GLO5000,538GLO5001,538GLO5002,538JOR1000,538MYA1000,538RLA1000,542RSS5000,542SYR1002,543GLO0001,545GLO5000,545RAF2000,546GLO2009,546GLO2010,546GLO2011,547RAF1001,549AFG1000,549AFG5000,549AFG5001,549ALG1000,549BEL3000,549CMR4000,549CYP1000,549CYP1001,549ELS1000,549FRA1000,549GBS1000,549GLO1003,549GLO1005,549GLO2015,549GLO2016,549GLO2017,549GLO3002,549GLO3003,549GLO3004,549GLO4002,549GLO4003,549GLO5002,549GLO5003,549GRE3000,549INT2005,549INT2006,549INT2007,549INT2008,549INT2009,549INT3002,549INT5001,549IRE1000,549IRQ1003,549IRQ1004,549IRQ1005,549IRQ4000,549IRQ4002,549IRQ4003,549JOR1002,549MOR1000,549MOV4000,549NIR1000,549PAL4002,549RAB4001,549RAF1000,549RAF1001,549RAF2004,549RAF4002,549RAS4000,549RER1001,549RER1002,549RER2012,549RER2014,549RER2015,549RER2016,549RER2017,549RER2018,549RER2019,549RER2020,549RER2021,549RER2022,549RER3002,549RER3003,549RER3004,549RER4008,549RER4009,549RER4010,549RER5005,549RLA4000,549RLA4001,549TAJ1000,549UKR5000,549UZB1000,549YEM4001,550GLO1000,551GLO0030,552GLO0007,553INT4007,555GLO2003,555RAS2024,555RAS2025,555RAS2026,555RAS2027,556GLO5001,556GLO5002,559GLO1043,559GLO1044,559INT1000,560GLO0001,560IRQ4000,567AFG1006,567AFG1007,567AFG1008,567AFG4000,567AFG4001,567GHA2000,567IRA1000,567IRA2000,567IRQ1006,567KEN2000,567MOR2000,567MOZ1000,567NIR3000,567RER5000,567THA1000,567TUR2000,567UKR1000,567UKR1001,567UKR4000,567UKR4001,567UKR5000,567UKR5001,567YEM2000,570AFG4000,570CHI1000,570CPR2003,570CPR4005,570GHA1000,570GLO0027,570GLO0028,570GLO0029,570GLO1020,570GLO1024,570GLO1027,570GLO1029,570GLO1030,570GLO1031,570GLO1032,570GLO1033,570GLO1034,570GLO1035,570GLO1036,570GLO1037,570GLO2013,570GLO2016,570GLO2020,570GLO2026,570GLO2027,570GLO2029,570GLO2030,570GLO2031,570GLO2032,570GLO2033,570GLO2034,570GLO2035,570GLO2041,570GLO2042,570GLO2045,570GLO2046,570GLO3008,570GLO3016,570GLO3017,570GLO3018,570GLO3019,570GLO3020,570GLO3021,570GLO3022,570GLO3023,570GLO3024,570GLO3025,570GLO3026,570GLO3027,570GLO3028,570GLO3029,570GLO3030,570GLO4024,570GLO4025,570GLO4029,570GLO5008,570GLO5014,570GLO5018,570GLO5019,570GLO5020,570GLO5021,570INS4006,570INT1004,570INT1005,570INT1007,570INT1008,570INT1009,570INT2001,570IRQ1001,570IRQ4001,570IRQ4002,570IVC1000,570KEN1001,570LEB4000,570LEB5000,570MEX1002,570MEX1003,570MEX2000,570MEX2001,570MEX4000,570MEX4001,570MEX4002,570MLI4001,570MLI4002,570MON2000,570MOR1001,570PAN1000,570PER1003,570PER1004,570PER1005,570PER1006,570PER1007,570RAB1013,570RAB2000,570RAF0002,570RAF0003,570RAF2002,570RAF5000,570RAS1006,570RAS1007,570RAS1008,570RAS1011,570RAS4006,570RAS4007,570RAS4008,570RAS5000,570RER2001,570RER2002,570RLA1016,570RLA1017,570RLA2001,570RLA3001,570RSS1000,570RSS1002,570SAU3000,570SOM4000,570SUD4001,570TUN4000,570TUN4001,570UKR1000,570VIE1001,570VIE2001,570VIE4002,570VIE4003,570VIE4004,577CHD5000,577LEB5000,578RAF4000,580GLO0002,580GLO0003,580GLO1001,580GLO1003,580GLO1004,580GLO1005,580GLO1006,580GLO1007,580GLO2002,580GLO2003,580GLO3000,580GLO4002,580GLO4003,580INT1000,580INT1001,580RAF1006,580RAF4000,580RAF4001,585RAS1024,585RAS1025,585RAS1026,585RAS1027,585RAS1028,594RAS3000,599GLO4000,650RER0001,650RER0002,650RER0003,650RER0005,650RER2001,650RER2003,650RER4000,650RER4003,650RER6000,650RER6001,662UNE1000,664LIB0001,665GLO2000,700CMB4000,700CMR1002,700CMR1003,700CMR1004,700CPR4000,700GLO1005,700GUI1000,700MAG1002,700MAG1003,700PAK4000,701RAS1000,701RAS2000,702CHD1000,702GAB1001,702RAF1002,702RAF2000,702RSS1000,703INT2000,703UZB1000,704RLA1001,727AFG1001,727BDI1000,727BDI1003,727BDI1005,727BGD1003,727CHD1006,727CHD1008,727CHD1010,727CHD1011,727CMB1007,727CMB1009,727CMR1003,727CMR1004,727CMR1007,727DRC1001,727DRC1003,727GLO1008,727HAI1001,727IVC1001,727IVC1002,727IVC1005,727JOR1001,727KIR1001,727KIR1002,727MAU1001,727MYA1001,727MYA1003,727MYA1004,727NIC1001,727PAK1001,727PAL1000,727PAL1003,727PRC1004,727PRC1006,727PRC1009,727PRC1011,727PRC1013,727RAF1003,727RSS1003,727SAM1000,727SAM1002,727SEN1003,727SUD1001,727UKR1001,727URT1003,727YEM1001,728HAI2000,728RAS2002,728RAS2003,728ZIM2000,729RLA2000,729RLA3000,801GLO2000,802GLO1005,804GLO1013,804GLO1019,804GLO4011,804GLO5002,804GLO5003,804RAS4000,807GHA4000,808GLO1005,808GLO1006,808GLO1011,808GLO4003,808GLO4004,808GLO4005,808GLO5001,809GLO1007,809GLO3000,809GLO5002,809RAF1001,809RAF1002,809RAF4000,809RAF5000,810GLO1018,810GLO1019,810GLO1020,810GLO4006,810GLO4007,810RAF4000,811GLO1004,811GLO1005,811GLO2000,811GLO3001,811GLO4002,811GLO5000,812RER4000,819RER4000,821GLO0005,821GLO0006,821GLO0007,821GLO0008,821GLO0009,821GLO1000,821GLO1002,821GLO1003,821GLO1004,821GLO1005,821GLO1006,821GLO1007,821GLO2000,821GLO2001,821GLO2002,821GLO2003,821GLO3002,821GLO3003,821GLO4002,821GLO4003,821GLO4004,821GLO4005,821GLO5001,821RAS2000,821RAS4000,822GLO4001,823GLO0004,823GLO0005,823GLO1001,823GLO4000,825GLO0002,825GLO0003,825GLO1000,825GLO1001,825GLO1002,825GLO2000,825GLO2001,825GLO4000,825GLO4001,825RAB4000,901LIB2004,901LIB2043,907LEB4000,912MEX1017,912MEX1018,917URU1001,922IND1000,922IND4005,922IND4006,927CMR5001,938MOR4002,938MOR4003,938MOR4004,938MOR4005,941THA1002,941THA1003,944PAK1010,947EQG1001,980LIB5021,BGD1004532,BUR0131175,CMB0108962,EGY0119908,GLO0116601,GLO0119833,GLO0129237,INT0128886,JAM0125780,KUW1385366,LEB0111469,NIR1001324,PAN0099170,PAN0102793,PAN0107464,RAF0120004,RAF0125662,RAS0122395,RER0115716,RSS1000165,SEN0115373,ZIM0132606"
00011528,Miollis Renovation,C,1,1425,1,0,1,097,185REN0001
00006134,UBO FITOCA PFF technical account PSC EAR,C,68,887,1,0,0,,"570RLA4000,914BRZ1019,914BRZ1048,914BRZ1053,914BRZ1060,914BRZ1066,914BRZ1071,914BRZ1076,914BRZ1077,914BRZ1082,914BRZ1085,914BRZ1090,914BRZ1102,914BRZ1115,914BRZ1147,914BRZ1148,914BRZ1149,914BRZ1150,914BRZ1151,914BRZ1152,914BRZ1153,914BRZ1154,914BRZ1155,914BRZ1156,914BRZ1157,914BRZ1158,914BRZ1159,914BRZ1160,914BRZ1161,914BRZ1162,914BRZ2010,914BRZ2022,914BRZ2023,914BRZ2024,914BRZ2025,914BRZ2026,914BRZ2051,914BRZ3019,914BRZ3025,914BRZ3047,914BRZ3050,914BRZ3051,914BRZ3052,914BRZ3053,914BRZ3054,914BRZ3057,914BRZ3058,914BRZ3061,914BRZ4018,914BRZ4019,914BRZ4020,914BRZ4021,914BRZ4022,914BRZ4023,914BRZ4024,914BRZ4025,914BRZ4026,914BRZ4027,914BRZ4028,914BRZ4029,914BRZ4030,914BRZ5015,914BRZ5016,914BRZ5017,914BRZ5018,914BRZ5019,914BRZ5020,914BRZ5067"
00013476,UNESCORE Programme SA CSI Phase II,C,1,446,1,0,1,313,643CSI9013
00013426,Renovation of Building V (Miollis),C,1,296,1,0,1,313,643CSI9005
00013467,Integrated Data Hub,C,1,228,1,0,1,313,643CSI9009
00013441,SA Web Integration Project (unesco.org),C,1,161,1,0,1,313,643CSI9011
00013427,SA Restoration of Façades / roofs Buildi,C,1,124,1,0,1,313,643CSI9006
00006555,LATIN AMERICAN LABORATORY FOR ASSESMENT,C,2,116,1,1,1,"115,104","2210155043,475RLA1000"
00013300,SA Building V (Gym+Cafet),C,1,113,1,0,1,313,643CSI9003
00013429,Replacement of lightning in Buildings I,C,1,111,1,0,1,313,643CSI9008
00013469,Global Infrastructure and Cyber Security,C,1,104,1,0,1,313,643CSI9012
00012867,SA Renovation Room XVI,C,2,93,2,0,1,313,"643CSI9002,643CSI9004"
00012450,UNESCORE Programme SA CSI,C,1,71,1,0,1,313,643CSI9001
00013301,SA Renovation Miro Hall Phase 1 & 2,C,1,39,1,0,1,313,643CSI9004
00005138,JAPANESE FIT FOR SCIENTIFIC PROGRAMMES O,C,2,16,1,2,1,105,"525AFG1001,555JPN9000"
00013468,UNESDOC Technical Upgrade Project,C,1,11,1,0,1,313,643CSI9010
00013803,Inclusive and Quality Education as a Hum,C,1,11,1,0,1,,914BRZ1162
00013428,SA Renovation 6 patios Roberto Burle Mar,C,1,2,1,0,1,313,643CSI9007
00014143,,C,1,2,1,0,1,,570MEX4003
00014136,,C,1,1,1,0,1,,650RER4004
00014139,,C,1,1,1,0,1,,537RAF4007
00000036,Major Programme 2 (Natural Sciences),D,591,22482,0,0,0,"096,003,001,012,013,002,009,004,019,018,005,010,303","185GEF0005,2210102011,2210141011,2210211012,2210211061,2210212071,2210212081,2210212111,2210212131,2210213011,2210213021,2210214041,2210214061,2210214121,2210215071,2210221032,2210221041,2210221061,2210221081,2210222011,2210222061,2210222101,2210222102,2210222111,2210223031,2210223041,2210224061,2210224101,2210232031,2210233011,2210233021,2210233031,2210241011,2210241021,2210242031,2210244031,2210245032,2210251011,2210251013,2210251021,2210251031,2210252031,2210253011,2210261013,2210262011,2210263011,2210264021,2210272011,2210272021,2210272031,2210272041,2210273021,2210273022,2210273031,2210273051,2210311021,2210311022,2210311031,2210311032,2210312051,2210312061,2210313012,2210313071,2210313072,2210314011,2210315041,2210315052,2210315061,2210315071,2210316011,2210316041,2210316051,2210471011,2210514081,2210515021,2210544021,2210566031,2210571011,2230633031,2230633041,2230633071,2230835081,2230841031,2230861011,2230861021,2230861041,3210111241,3210111251,3210112121,3210115061,3210121011,3210121051,3210122011,3210122041,3210122061,3210124031,3210124041,3210125031,3210131141,3210132011,3210132031,3210134041,3210135051,3210135081,3210141081,3210142081,3210142091,3210142151,3210145051,3210152081,3210152101,3210152171,3210153031,3210154081,3210155061,3210162051,3210164021,3210165071,3210171021,3210171081,3210172011,3210172031,3210175031,3210175041,3210181011,3210182031,3210182071,3210182091,3210182121,3210183061,3210184011,3210184021,3210184031,3210184121,3210191011,3210192021,32101B4091,32101B5012,32101B6011,32101D2031,32101D4021,32101D6011,3210211011,3210211021,3210211031,3210211041,3210211051,3210211061,3210211071,3210211081,3210211091,3210211101,3210211111,3210211141,3210211191,3210211231,3210212011,3210212021,3210212031,3210212041,3210212051,3210212061,3210212071,3210212081,3210212091,3210212101,3210212111,3210212121,3210212141,3210212161,3210212171,3210212211,3210212221,3210212241,3210212251,3210212261,3210212291,3210212321,3210212361,3210212411,3210213011,3210213021,3210213031,3210213051,3210213071,3210213081,3210213092,3210214011,3210214021,3210214031,3210214041,3210214051,3210214061,3210214071,3210214081,3210214091,3210214111,3210214121,3210214131,3210214141,3210214151,3210214161,3210214171,3210214181,3210214241,3210215071,3210215081,3210215091,3210215101,3210215111,3210215131,3210215141,3210215151,3210215161,3210215171,3210215191,3210215211,3210215251,3210215361,3210216011,3210216031,3210216041,3210221011,3210221021,3210221031,3210221051,3210221061,3210221071,3210221081,3210221091,3210221101,3210221111,3210221121,3210221141,3210221151,3210221161,3210221171,3210221191,3210222011,3210222021,3210222031,3210222041,3210222051,3210222061,3210222071,3210222081,3210222091,3210222111,3210222131,3210222141,3210222151,3210222161,3210222181,3210222201,3210223011,3210223021,3210223031,3210223041,3210223052,3210223061,3210223091,3210224011,3210224021,3210224041,3210224051,3210224061,3210224071,3210224081,3210224101,3210224121,3210224131,3210224151,3210224181,3210225011,3210225021,3210225061,3210225101,3210225111,3210225131,3210225201,3210226011,3210226021,3210226031,3210231011,3210231021,3210231031,3210231041,3210232011,3210232021,3210232031,3210233011,3210233031,3210233041,3210233051,3210234021,3210241011,3210241021,3210241031,3210241041,3210241051,3210242011,3210242021,3210242031,3210242041,3210242051,3210242091,3210243011,3210243021,3210243031,3210243051,3210244011,3210244021,3210244031,3210244041,3210244051,3210244061,3210245011,3210245021,3210245041,3210245071,3210246011,3210251011,3210251021,3210251031,3210251041,3210251051,3210251091,3210252011,3210252021,3210252031,3210252041,3210252071,3210252091,3210253011,3210253021,3210253041,3210254011,3210254021,3210254031,3210254041,3210254051,3210254061,3210255011,3210255041,3210256011,3210258011,3210261021,3210261041,3210262011,3210262021,3210262031,3210262041,3210262051,3210262071,3210263011,3210263021,3210263041,3210264011,3210264021,3210264031,3210264041,3210264051,3210264061,3210264071,3210265011,3210265021,3210265061,3210266011,3210281011,3210281012,3210282032,3210282052,3210282081,3210282082,3210282091,3210282112,3210282122,3210283021,3210284011,3210284021,3210284061,3210284062,3210284092,3210284102,3210285011,3210285022,3210291011,3210292011,3210293021,3210294021,3210295021,3210296011,32102A1011,32102A2011,32102A2031,32102A2051,32102A2061,32102A4021,32102A5021,32102A5041,32102A5051,3210311011,3210311021,3210311031,3210312011,3210312021,3210312031,3210312041,3210312051,3210312061,3210312071,3210312081,3210312091,3210312101,3210312111,3210313011,3210313021,3210313031,3210313041,3210313051,3210313061,3210313071,3210314011,3210314021,3210314031,3210314041,3210314051,3210315011,3210315021,3210315031,3210315041,3210315051,3210315061,3210315071,3210315081,3210315091,3210316011,3210316021,3210316031,3210316041,3210316051,3210316061,3210316071,3210316091,3210316101,3210316111,3210316121,3210331011,3210331012,3210332011,3210333021,3210333031,3210341011,3210341021,3210342011,3210344011,3210344021,3210345011,3210345021,3210413041,3210415011,3210421031,3210421091,3210423051,3210424071,3210425021,3210425031,3210425071,3210434021,3210442041,3210442071,3210442091,3210443021,3210444051,3210445011,3210451011,3210451021,3210454031,3210455011,3210481011,3210512201,3210514111,3210515021,3210516051,3210516111,3210521021,3210522071,3210522081,3210523021,3210526031,3210532011,3210534011,3210534051,3210536011,3210541021,3210542021,3210542091,3210542101,3210544011,3210546011,3210551131,3210552071,3210552081,3210553031,3210556011,3210556041,3210564051,3210566031,3210581012,3210586012,3210612041,3210614061,3210621101,3210621121,3210622011,3210632041,3210642061,3210642121,3210645031,3210645071,3210645081,3210645091,3210652051,3210652071,3210654151,3210655091,3210682072,3210692011,3230311011,3230311031,3230421021,3230421031,3230421061,3230511011,3230511061,3230833031,3230833111,3230833161,3230833181,3230833191,3230833881,3230835021,3230835031,3230835111,3230835621,3230837011,3230837441,3230837571,3230841692,3230841741,3230841781,3230841791,3230855021,3230855101,3230857011,3230872102,3230872152,3230872181,3230872222,3230873041,3230874041,3230874152,3230874301,3230875011,3230876111,3240113232,3240113361,3240211011,3310611061,633CRP9000,A210152011,A210221061,A210221071,A210221091,A210222171,A210231011,A210231031,A210231051,A210261041,A210281011,A2102C1011,A2102C2111,A2102C2112,A210312011,A210315011,A210315031,A210315041,A210316011,A210341011,A230561041,GEF"
